date,country,valence_intensity,anger_intensity,fear_intensity,sadness_intensity,joy_intensity,daily_confirmed_cases,daily_deaths,confirmed_cases,deaths,cumulative_confirmed_cases_rate,cumulative_deaths_rate
2020-04-05,India,0.4887415395832066,0.4188636814711245,0.4251619985013253,0.39559878080887856,0.33361802053587897,472,9,3374,77,0.00024692302081004284,5.635172674088113e-06
2020-04-05,Japan,0.512,0.359,0.312,0.342,0.37,336,1,3271,70,0.0025784268410087856,5.517880735879395e-05
2020-04-05,Kenya,0.44,0.46799999999999997,0.4370000000000001,0.42,0.23199999999999998,4,0,126,4,0.00023966234086919864,7.608328281561861e-06
2020-04-05,Nigeria,0.4965,0.313,0.35850000000000004,0.373,0.35,20,2,210,4,0.00010449653413110833,1.9904101739258726e-06
2020-04-05,Singapore,0.4726534823731732,0.4193920894239032,0.4367480653482373,0.4031891659501299,0.3099638865004297,75,1,1189,6,0.02048466122694679,0.00010337087246566924
2020-04-05,Uganda,0.519,0.419,0.504,0.374,0.3670000000000001,0,0,48,0,0.00010842658188792231,0.0
2020-04-06,Brazil,0.4706392405063287,0.3927169981916812,0.413935804701628,0.3920262206148274,0.31693670886075914,852,54,11130,486,0.005273643859856418,0.00023027771032257125
2020-04-06,Ghana,0.411,0.4355,0.5215000000000001,0.446,0.21899999999999997,0,0,214,5,0.0007035340884292379,1.6437712346477522e-05
2020-04-06,India,0.4896606350630512,0.419044231759808,0.4237793562966233,0.39702982569828826,0.33450238439426144,693,32,4067,109,0.00029763957487683585,7.977062616566292e-06
2020-04-06,Nigeria,0.44299999999999995,0.501,0.522,0.504,0.307,22,1,232,5,0.00011544379008770059,2.488012717407341e-06
2020-04-06,Singapore,0.4767179974651457,0.41506844106463897,0.4335817490494294,0.40360456273764334,0.30873700887198985,120,0,1309,6,0.022552078676260173,0.00010337087246566924
2020-04-07,Brazil,0.4636881720430106,0.40714516129032224,0.4151247311827957,0.3891956989247313,0.308130107526882,926,67,12056,553,0.0057124034478372825,0.00026202381442053894
2020-04-07,India,0.4882879503358426,0.42073364543048863,0.43435257480154216,0.4002759413800093,0.3273042336657821,354,5,4421,114,0.0003235467323655007,8.342982920078506e-06
2020-04-07,Malaysia,0.5870000000000001,0.304,0.43799999999999994,0.34700000000000003,0.39299999999999996,131,1,3793,62,0.011871752893266368,0.0001940544896869272
2020-04-07,Singapore,0.4735784014643083,0.4178657718120805,0.4363648566198899,0.40410372178157417,0.3065832824893225,66,0,1375,6,0.02368915827338253,0.00010337087246566924
2020-04-08,Brazil,0.4667451612903218,0.4057526881720426,0.4070967741935483,0.3857774193548387,0.30575913978494634,1661,114,13717,667,0.006499422535997346,0.00031603957363200626
2020-04-08,Canada,0.573,0.359,0.35,0.295,0.425,1230,57,17883,380,0.047801400217764606,0.0010157430007689174
2020-04-08,India,0.4877475726003018,0.4214403679893672,0.4356180669474623,0.4003864109953441,0.3269300155176232,773,35,5194,149,0.0003801180112884892,1.0904425044664014e-05
2020-04-08,Ireland,0.382,0.48200000000000004,0.526,0.48700000000000004,0.23600000000000002,345,36,5709,210,0.11640947425085232,0.004282009037078121
2020-04-08,Nigeria,0.46299999999999997,0.467,0.544,0.47600000000000003,0.302,16,1,254,6,0.00012639104604429292,2.9856152608888088e-06
2020-04-08,Singapore,0.4741216469120397,0.4177242669993763,0.4388752339363702,0.4060118527760453,0.309308172177168,106,0,1481,6,0.025515377020276026,0.00010337087246566924
2020-04-09,Brazil,0.4688918238993714,0.4070528301886795,0.4182867924528299,0.3878855345911949,0.3081320754716981,2210,133,15927,800,0.007546570148781055,0.00037905795937871815
2020-04-09,Canada,0.5336666666666666,0.4176666666666667,0.3796666666666668,0.3633333333333333,0.3386666666666667,1391,55,19274,435,0.0515195542021582,0.0011627584350907346
2020-04-09,India,0.4887581294036621,0.4209862861461161,0.4323280433864559,0.3998310995532445,0.32888757751550635,540,17,5734,166,0.0004196374040678084,1.2148554076605545e-05
2020-04-09,Singapore,0.4756807817589575,0.4166221498371348,0.4364117263843645,0.40267296416938064,0.31084104234527665,142,0,1623,6,0.027961821001963528,0.00010337087246566924
2020-04-10,Brazil,0.46619262295082003,0.40641256830601097,0.4139112021857924,0.38916530054644827,0.3037049180327869,1930,141,17857,941,0.008461047475782213,0.00044586692471921716
2020-04-10,Canada,0.542,0.42100000000000004,0.4035,0.3875,0.41600000000000004,1474,74,20748,509,0.055459567841982894,0.0013605610194509972
2020-04-10,India,0.485100048567264,0.4229492818982829,0.4370949836952815,0.4023194569717132,0.3246150697287195,678,33,6412,199,0.00046925619722406486,1.4563628079786166e-05
2020-04-10,Nigeria,0.47200000000000003,0.424,0.4216666666666665,0.409,0.3093333333333333,12,1,288,7,0.00014330953252266284,3.483217804370277e-06
2020-04-10,Singapore,0.4745084317032045,0.4156652613827989,0.43981197301854996,0.4073600337268129,0.311644182124789,286,0,1909,6,0.0328891659228271,0.00010337087246566924
2020-04-11,Brazil,0.4668159588159588,0.4011287001287003,0.4098275418275418,0.3848584298584292,0.3060424710424713,1781,115,19638,1056,0.009304925257849084,0.0005003565063799079
2020-04-11,India,0.4815955063791264,0.4258900982273893,0.44055802190357934,0.40473905385570574,0.32034253133115065,1035,40,7447,239,0.0005450017000510934,1.7490990507883884e-05
2020-04-11,Nepal,0.418,0.511,0.564,0.446,0.32299999999999995,0,0,9,0,3.145894528992301e-05,0.0
2020-04-11,Singapore,0.4700027247956405,0.41952134423251575,0.43358310626703,0.4036085376930069,0.3091834695731157,0,0,1909,6,0.0328891659228271,0.00010337087246566924
2020-04-12,Brazil,0.46358902439024396,0.4129548780487803,0.4201012195121953,0.3923499999999994,0.30437926829268325,1089,68,20727,1124,0.009820917905053362,0.000532576432927099
2020-04-12,Canada,0.701,0.369,0.253,0.276,0.5579999999999999,1168,84,23301,653,0.06228375700241196,0.0017454741565844818
2020-04-12,India,0.484736151405257,0.4217918631006339,0.4381307570262957,0.4032841568449776,0.3266851087941993,909,34,8356,273,0.0006115260112296142,1.997924857176695e-05
2020-04-12,Philippines,0.4970000000000001,0.384,0.46,0.38799999999999996,0.32,352,44,4428,247,0.0040955774589405865,0.00022845700821100387
2020-04-12,Singapore,0.4706409495548964,0.4241849653808105,0.4320286844708206,0.40545004945598456,0.3121780415430268,390,2,2299,8,0.0396082726330956,0.00013782782995422566
2020-04-13,Australia,0.46299999999999997,0.428,0.501,0.428,0.275,33,4,6322,61,0.02508411630269172,0.00024203275774504823
2020-04-13,Brazil,0.4631911111111108,0.4120118518518519,0.4144874074074077,0.3900711111111115,0.3044888888888891,1442,99,22169,1223,0.010504169876833502,0.0005794848554002153
2020-04-13,Canada,0.626,0.35600000000000004,0.429,0.397,0.465,1064,64,24365,717,0.06512783740456493,0.0019165466619771414
2020-04-13,India,0.4854700210682902,0.4217865162969349,0.4384023546907883,0.4029865658693753,0.3258461023670807,796,35,9152,308,0.0006697805235487587,2.2540690696352452e-05
2020-04-13,Nigeria,0.415,0.5057499999999999,0.5075,0.46975,0.272,5,0,323,10,0.0001607256215445142,4.976025434814681e-06
2020-04-13,Singapore,0.4762477134146341,0.4171280487804876,0.43466006097560905,0.4016478658536581,0.308885670731707,233,0,2532,8,0.04362250818051242,0.00013782782995422566
2020-04-14,Brazil,0.4678171641791041,0.4040335820895517,0.4131106965174126,0.385924129353234,0.30563059701492523,1261,105,23430,1328,0.011101659985304208,0.0006292362125686721
2020-04-14,Canada,0.413,0.449,0.583,0.478,0.275,1298,63,25663,780,0.06859740165455981,0.0020849461594730414
2020-04-14,India,0.4838563391644026,0.4238158755095079,0.4368176587975544,0.40428859544836937,0.32336071246603565,1211,31,10363,339,0.0007584064210594172,2.480939657812819e-05
2020-04-14,Nigeria,0.439,0.457,0.4765,0.4415,0.287,20,0,343,10,0.00017067767241414356,4.976025434814681e-06
2020-04-14,Singapore,0.47912331679659903,0.4116924167257259,0.434588944011339,0.3989071580439407,0.310504606661942,386,1,2918,9,0.0502727009758038,0.0001550563086985039
2020-04-14,Spain,0.39299999999999996,0.475,0.47600000000000003,0.456,0.271,3116,517,178067,17489,0.3793739957296005,0.037260535704622316
2020-04-15,Australia,0.486,0.336,0.45299999999999996,0.385,0.336,50,0,6416,61,0.025457084814626718,0.00024203275774504823
2020-04-15,Brazil,0.4656499442586397,0.4052653288740248,0.4070367892976589,0.3869799331103681,0.3009420289855073,1832,204,25262,1532,0.01196970271228147,0.0007258959922102452
2020-04-15,India,0.4777474585339782,0.4282448635634062,0.4423141787051859,0.4063697164258989,0.3165291867308723,1075,38,11438,377,0.0008370792863145434,2.7590390884821027e-05
2020-04-15,Malaysia,0.361,0.561,0.54,0.469,0.19399999999999998,170,5,4987,82,0.015608866775301709,0.00025665271216658114
2020-04-15,Netherlands,0.531,0.38799999999999996,0.359,0.35200000000000004,0.331,868,122,27419,2945,0.15865490911062466,0.017040691029242116
2020-04-15,Nigeria,0.436,0.364,0.41100000000000003,0.41200000000000003,0.262,30,1,373,11,0.00018560574871858765,5.47362797829615e-06
2020-04-15,Singapore,0.4805686728395055,0.41032638888888856,0.430569444444444,0.3960069444444446,0.30921141975308625,334,1,3252,10,0.05602701287639274,0.00017228478744278207
2020-04-16,Brazil,0.4653469150174622,0.4061606519208382,0.4114703143189752,0.3816542491268913,0.3033154831199067,3058,204,28320,1736,0.013418651762006623,0.0008225557718518182
2020-04-16,India,0.4801706474625234,0.4278587682860794,0.4385547227740622,0.40354774697489104,0.31941369423875665,942,37,12380,414,0.0009060186714962448,3.0298201130811415e-05
2020-04-16,Pakistan,0.363,0.514,0.579,0.507,0.22899999999999998,517,17,6505,124,0.003003712732080733,5.725755246395248e-05
2020-04-16,Philippines,0.632,0.354,0.326,0.331,0.386,230,14,5453,349,0.005043627796658316,0.00032279957840340224
2020-04-16,Singapore,0.4786818521284536,0.413598207617625,0.4361374159820761,0.3985638536221061,0.30822180731889376,447,0,3699,10,0.06372814287508509,0.00017228478744278207
2020-04-16,Uganda,0.46799999999999997,0.45399999999999996,0.41700000000000004,0.406,0.309,0,0,55,0,0.00012423879174657763,0.0
2020-04-17,Brazil,0.4604243902439023,0.4097414634146336,0.4134695121951209,0.3904414634146343,0.3016109756097558,2105,188,30425,1924,0.014416048017621875,0.0009116343923058172
2020-04-17,Canada,0.626,0.319,0.391,0.259,0.439,1717,183,30081,1193,0.08040675054244685,0.003188898420835049
2020-04-17,India,0.4836147810091446,0.4235922183155972,0.437803408852777,0.4025903089854974,0.3214370968868569,1007,23,13387,437,0.0009797150206236052,3.198143452696761e-05
2020-04-17,Ireland,0.6459999999999999,0.272,0.285,0.239,0.508,724,42,13271,486,0.270602580624113,0.009909792342952221
2020-04-17,Kenya,0.488,0.35,0.516,0.4,0.34700000000000003,9,1,234,11,0.00044508720447136886,2.092290277429512e-05
2020-04-17,Mexico,0.544,0.3720000000000001,0.377,0.355,0.32299999999999995,939,37,11194,486,0.008774410020279046,0.0003809508013092386
2020-04-17,Nigeria,0.284,0.633,0.484,0.5489999999999999,0.126,35,1,442,13,0.00021994032421880893,6.468833065259085e-06
2020-04-17,Singapore,0.476942895086321,0.4157709163346612,0.4389614873837983,0.4048007968127481,0.3076932270916333,728,0,4427,10,0.07627047540091962,0.00017228478744278207
2020-04-18,Australia,0.39899999999999997,0.396,0.409,0.41200000000000003,0.223,36,4,6533,67,0.02592131157948197,0.00026583925850685625
2020-04-18,Brazil,0.4634652061855676,0.4084304123711345,0.4109239690721647,0.3903234536082477,0.3043389175257735,3257,217,33682,2141,0.01595928773474248,0.0010144538637872943
2020-04-18,Canada,0.569,0.366,0.368,0.33399999999999996,0.3670000000000001,1791,116,31872,1309,0.08519410768554457,0.0034989673368592445
2020-04-18,India,0.4837603922716647,0.4254049326697885,0.43870008782200776,0.4041326112412201,0.3214660665495678,991,43,14378,480,0.001052240424779726,3.5128349137172664e-05
2020-04-18,Singapore,0.4751476725521672,0.4202704654895671,0.4424221508828249,0.40551123595505617,0.3100345104333865,623,1,5050,11,0.08700381765860495,0.00018951326618706028
2020-04-19,Brazil,0.4981015473887831,0.3694071566731147,0.3781953578336564,0.386059961315281,0.3496063829787243,2917,206,36599,2347,0.01734142781912713,0.0011120612883273142
2020-04-19,India,0.4841159773570598,0.4262529725630369,0.4357892798136537,0.4023325207876258,0.324710354540776,1334,27,15712,507,0.001149867961756785,3.7104318776138626e-05
2020-04-19,Pakistan,0.67,0.359,0.309,0.354,0.539,512,16,7993,159,0.0036908033616481627,7.341895840135842e-05
2020-04-19,Singapore,0.4749433760683756,0.4171506410256409,0.4328365384615384,0.4030373931623931,0.31442307692307664,942,0,5992,11,0.10323304463571502,0.00018951326618706028
2020-04-19,Sweden,0.4370000000000001,0.41600000000000004,0.408,0.39,0.231,532,86,14275,1944,0.1395380435446671,0.01900258890723872
2020-04-20,Brazil,0.4640497866287338,0.40697724039829264,0.4093399715504977,0.3858833570412521,0.3042332859174966,2055,115,38654,2462,0.018315132952281214,0.0011665508699880052
2020-04-20,Canada,0.4320000000000001,0.46399999999999997,0.46399999999999997,0.41200000000000003,0.28300000000000003,1436,113,34777,1580,0.09295919562563328,0.004223352476881289
2020-04-20,India,0.4844122082137011,0.4265098739233583,0.4390235925602328,0.4052496067906612,0.3243045562351813,1553,36,17265,543,0.0012635228080276788,3.973894496142657e-05
2020-04-20,Nigeria,0.4320000000000001,0.4270000000000001,0.446,0.374,0.27399999999999997,85,2,627,21,0.0003119967947628805,1.044965341311083e-05
2020-04-20,Singapore,0.4790802223987287,0.4158713264495636,0.4335234312946778,0.3992033359809372,0.3133741064336772,596,0,6588,11,0.11350121796730482,0.00018951326618706028
2020-04-21,Brazil,0.4668049792531122,0.401383125864454,0.4074813278008296,0.38545089903181184,0.3035933609958507,1927,113,40581,2575,0.0192281888119347,0.001220092806750249
2020-04-21,India,0.4791362569588456,0.4296645289815513,0.4419183768147543,0.40687108394279936,0.3184025488483819,1335,47,18600,590,0.0013612235290654405,4.317859581444139e-05
2020-04-21,Nigeria,0.433,0.485,0.484,0.486,0.293,38,1,665,22,0.0003309056914151763,1.09472559565923e-05
2020-04-21,Singapore,0.4716731413261887,0.4211882116543873,0.4311105157401205,0.40434695244474217,0.3051379772270599,1426,0,8014,11,0.13806902865664555,0.00018951326618706028
2020-04-22,Brazil,0.4667178729689807,0.4081329394387,0.4223485967503689,0.39227474150664704,0.3018168389955687,2498,166,43079,2741,0.02041179729009475,0.001298747333321333
2020-04-22,Canada,0.465,0.42700000000000005,0.444,0.3885,0.234,1590,144,38413,1834,0.10267825233825376,0.004902296482658407
2020-04-22,India,0.4867611109610146,0.4242457785102513,0.4368119039256419,0.4026569043309081,0.3244353875665326,1384,50,19984,640,0.0014625102690776215,4.683779884956354e-05
2020-04-22,Kenya,0.436,0.446,0.474,0.461,0.209,0,0,281,14,0.0005344850617797207,2.6629148985466517e-05
2020-04-22,Singapore,0.4765640816326528,0.4145142857142854,0.4334048979591838,0.3987812244897958,0.3073885714285713,1111,0,9125,11,0.15720986854153865,0.00018951326618706028
2020-04-23,Brazil,0.4707798165137617,0.40124770642201824,0.40386697247706427,0.3816743119266058,0.30683486238532115,2678,165,45757,2906,0.021680693809115,0.0013769280374431936
2020-04-23,Canada,0.5125,0.332,0.3750000000000001,0.417,0.384,1766,140,40179,1974,0.10739878428393246,0.00527651758820485
2020-04-23,India,0.4901448118898754,0.4213784413732586,0.43505141493912464,0.4000661127563848,0.3265404464187772,1409,41,21393,681,0.001565626610607364,4.98383453383637e-05
2020-04-23,Malawi,0.514,0.271,0.32,0.3720000000000001,0.35100000000000003,5,1,23,3,0.00012346508077380828,1.6104140970496727e-05
2020-04-23,Singapore,0.4834263877715207,0.4080016090104591,0.4286033789219628,0.39441351568785205,0.3135623491552693,1016,1,10141,12,0.17471400294572528,0.0002067417449313385
2020-04-24,Brazil,0.4655222222222225,0.4050930555555554,0.4088041666666666,0.38391944444444426,0.30595138888888945,3735,407,49492,3313,0.0234504206569644,0.0015697737742771164
2020-04-24,India,0.4903565669834893,0.4189016562347056,0.4342417381449183,0.3991362079179874,0.3278601602143017,1684,37,23077,718,0.0016888685688302779,5.2546155584354104e-05
2020-04-24,Singapore,0.4811720164609058,0.4130609053497943,0.4308781893004114,0.3964378600823042,0.3117794238683124,1037,0,11178,12,0.1925799354035418,0.0002067417449313385
2020-04-24,Zimbabwe,0.4320000000000001,0.35600000000000004,0.455,0.39899999999999997,0.209,1,0,29,3,0.0001980134066001146,2.048414551035668e-05
2020-04-25,Brazil,0.4658585055643878,0.39907472178060416,0.3964260731319556,0.3839554848966615,0.30518124006359304,3503,357,52995,3670,0.025110220696593955,0.0017389283886498695
2020-04-25,Canada,0.581,0.345,0.345,0.32899999999999996,0.36,1778,156,43877,2302,0.11728356748615207,0.006153264178342231
2020-04-25,India,0.4894471961363041,0.4192147035148889,0.4326981218137946,0.39992656291923606,0.3277153742956828,1429,57,24506,775,0.0017934485915740692,5.6717647044393345e-05
2020-04-25,Malaysia,0.326,0.505,0.45,0.491,0.18899999999999997,88,1,5691,96,0.017812324206585527,0.00030047146790233885
2020-04-25,Singapore,0.4872661469933182,0.4097527839643652,0.4272405345211584,0.39593986636971024,0.3198062360801782,897,0,12075,12,0.20803388083715932,0.0002067417449313385
2020-04-26,Argentina,0.434,0.396,0.521,0.369,0.27399999999999997,344,18,3767,185,0.008412110804493233,0.0004131246346777935
2020-04-26,Australia,0.539,0.38799999999999996,0.32899999999999996,0.309,0.363,16,2,6703,81,0.02659582910106653,0.0003213877602844083
2020-04-26,Bahrain,0.547,0.374,0.39899999999999997,0.35,0.39399999999999996,71,0,2589,8,0.1577538868754128,0.0004874589011213992
2020-04-26,Brazil,0.4707272727272728,0.3964055944055942,0.40086713286713305,0.3833216783216781,0.30845104895104897,5514,346,58509,4016,0.02772287768161177,0.0019028709560811648
2020-04-26,Canada,0.456,0.39399999999999996,0.48,0.369,0.257,1464,163,45341,2465,0.12119685104700915,0.006588964465514163
2020-04-26,India,0.4863319618292183,0.42188191845334017,0.4370073119345639,0.4027828727227684,0.3246936423348676,1990,49,26496,824,0.0019390848723719308,6.030366601881306e-05
2020-04-26,Maldives,0.556,0.381,0.456,0.38299999999999995,0.377,9,0,137,0,0.02580246611307507,0.0
2020-04-26,Nigeria,0.4545,0.3965,0.4205,0.4605,0.301,87,3,1182,35,0.0005881662063950952,1.7416089021851384e-05
2020-04-26,Singapore,0.4795856777493608,0.4132148337595909,0.4366764705882355,0.40311508951406655,0.3153465473145776,618,0,12693,12,0.2186810807011233,0.0002067417449313385
2020-04-26,Turkey,0.53,0.39899999999999997,0.28300000000000003,0.332,0.414,2861,106,107773,2706,0.13142426598779802,0.003299843780566389
2020-04-27,Belgium,0.594,0.385,0.33799999999999997,0.299,0.467,205,154,48124,7427,0.4200944540356487,0.06483337856626137
2020-04-27,Brazil,0.457152276295134,0.4111915227629511,0.4352135007849289,0.3985667189952901,0.300337519623234,3379,189,61888,4205,0.029323923737537637,0.0019924233989843873
2020-04-27,India,0.4862483037611622,0.4244484215377495,0.4385026499731125,0.4023328980720455,0.3231512660982612,1396,48,27892,872,0.002041249821112541,6.381650093253033e-05
2020-04-27,Nigeria,0.495,0.42200000000000004,0.484,0.47,0.299,91,5,1273,40,0.000633448037851909,1.990410173925873e-05
2020-04-27,Singapore,0.4848282476024414,0.4104245858761988,0.4320374891020049,0.39562510897994735,0.3110566695727989,931,0,13624,12,0.2347207944120463,0.0002067417449313385
2020-04-28,Australia,0.5479999999999999,0.368,0.34,0.297,0.358,12,1,6725,84,0.026683119603859825,0.0003332910106653123
2020-04-28,Brazil,0.4646960000000006,0.4102688000000004,0.4111119999999998,0.3888287999999999,0.30302879999999993,4613,338,66501,4543,0.03150966669580517,0.002152575386821896
2020-04-28,Canada,0.5225,0.35200000000000004,0.32799999999999996,0.3140000000000001,0.3715000000000001,1605,147,48489,2707,0.12961147990601066,0.007235832376530156
2020-04-28,Germany,0.4920000000000001,0.3670000000000001,0.462,0.365,0.294,1144,163,156337,5913,0.1883142399820148,0.007122447667626047
2020-04-28,India,0.4845410830201611,0.42404902630679736,0.4406549367953553,0.4027893747864695,0.3228417890900828,1543,62,29435,934,0.0021541728267764106,6.83539126960818e-05
2020-04-28,Pakistan,0.512,0.38799999999999996,0.387,0.358,0.344,751,20,14079,301,0.0065010409769353785,0.00013898809106169108
2020-04-28,Singapore,0.4771017087062653,0.4151749389747762,0.4377461350691612,0.3998348250610256,0.3056354759967455,799,2,14423,14,0.24848634892872454,0.00024119870241989488
2020-04-28,Sweden,0.473,0.41700000000000004,0.45799999999999996,0.392,0.332,563,74,19427,2651,0.18989881414656726,0.02591350987298861
2020-04-29,Brazil,0.46275,0.4081806358381504,0.41270664739884333,0.3884190751445084,0.30282947976878605,5385,474,71886,5017,0.034061200584873164,0.0023771672277537862
2020-04-29,Canada,0.436,0.397,0.42200000000000004,0.37799999999999995,0.20199999999999999,1526,152,50015,2859,0.13369048995646685,0.0076421295768377235
2020-04-29,India,0.4818013408386581,0.4261516665612553,0.43935962304724185,0.40493121877173854,0.3214649294794717,1897,73,31332,1007,0.002293002989928945,7.369634912736014e-05
2020-04-29,Singapore,0.48494221351616,0.4088080313418219,0.430366307541626,0.3952771792360432,0.3121802154750256,528,0,14951,14,0.2575829857057035,0.00024119870241989488
2020-04-30,Argentina,0.40700000000000003,0.354,0.36,0.39,0.23800000000000002,158,7,4272,214,0.009539829401856941,0.0004778847125462044
2020-04-30,Brazil,0.4611539548022602,0.4115861581920899,0.4192316384180792,0.3928545197740115,0.3029336158192089,6276,449,78162,5466,0.037034910276199214,0.0025899135074550915
2020-04-30,Canada,0.629,0.307,0.442,0.349,0.451,1572,137,51587,2996,0.13789245837017408,0.008008331658693886
2020-04-30,Germany,0.488,0.308,0.316,0.32299999999999995,0.381,1478,173,159119,6288,0.19166527150769305,0.007574150335537389
2020-04-30,India,0.4840673364827996,0.42293698848892,0.4401320114445455,0.4054476013041454,0.3209791403286961,1718,67,33050,1074,0.0024187332062157426,7.859968119442381e-05
2020-04-30,Nigeria,0.5385,0.379,0.337,0.3615,0.354,196,7,1728,51,0.0008598571951359768,2.537772971755488e-05
2020-04-30,Singapore,0.4801525885558582,0.4086866485013628,0.4379527702089012,0.3959800181653046,0.3049000908265209,690,0,15641,14,0.2694706360392554,0.00024119870241989488
2020-05-01,Australia,0.462,0.41100000000000003,0.42200000000000004,0.442,0.319,16,2,6762,92,0.02682992635855764,0.0003650330116810564
2020-05-01,Brazil,0.46301026957638,0.4125083440308093,0.4120808729139925,0.3903299101412063,0.3005802310654688,7218,435,85380,5901,0.040454960714693684,0.0027960262728672696
2020-05-01,India,0.4919827567179781,0.4200486674391626,0.4291489267781308,0.4007446063013822,0.3313768139932698,1993,73,35043,1147,0.0025645890391957113,8.394211762570216e-05
2020-05-01,Nigeria,0.409,0.48,0.38,0.38799999999999996,0.326,204,7,1932,58,0.0009613681140061963,2.8860947521925153e-05
2020-05-01,Singapore,0.4935059880239527,0.4060319361277451,0.425276447105788,0.3929061876247504,0.3200109780439121,528,1,16169,15,0.27856727281623433,0.0002584271811641731
2020-05-02,Brazil,0.4633834269662919,0.4082682584269663,0.4047724719101122,0.3868623595505623,0.3023146067415734,6209,428,91589,6329,0.04339692430192177,0.0029988222811348835
2020-05-02,Canada,0.4430000000000001,0.4255,0.4085,0.37200000000000005,0.258,1825,207,55061,3391,0.1471784878035194,0.00906416977791421
2020-05-02,India,0.4866959208899876,0.42339991951016215,0.4319709374191519,0.4019971253629232,0.3267075056774076,2293,71,37336,1218,0.002732400090386413,8.913818593557561e-05
2020-05-02,Philippines,0.4920000000000001,0.37799999999999995,0.439,0.42100000000000004,0.281,284,11,8772,579,0.008113461036546258,0.000535532824915673
2020-05-02,Singapore,0.4769586983729666,0.416419274092616,0.43691614518147626,0.4034968710888615,0.30892991239048784,932,1,17101,16,0.2946242150059016,0.0002756556599084513
2020-05-02,Switzerland,0.376,0.4370000000000001,0.66,0.539,0.17800000000000002,119,12,29622,1434,0.3466780548531241,0.016782672697973802
2020-05-03,Brazil,0.4636519083969468,0.4111648854961829,0.4045740458015262,0.39016946564885535,0.30787175572519104,4970,421,96559,6750,0.04575182187456205,0.003198301532257934
2020-05-03,India,0.496562298501802,0.4203006420850124,0.42283918073202825,0.3983460486033974,0.3369012218579829,2644,83,39980,1301,0.002925898746883673,9.52124629738784e-05
2020-05-03,Nigeria,0.4475,0.493,0.5055000000000001,0.45299999999999996,0.276,218,17,2388,85,0.001188274873833746,4.229621619592479e-05
2020-05-03,Singapore,0.4779469153515066,0.4145193687230989,0.43658536585365815,0.4013744619799139,0.31301004304160696,447,1,17548,17,0.302325345004594,0.00029288413865272947
2020-05-03,Turkey,0.368,0.513,0.5539999999999999,0.455,0.172,1983,78,124375,3336,0.1516696490051532,0.004068100093115104
2020-05-04,Australia,0.446,0.417,0.4485,0.43700000000000006,0.2435,18,2,6801,95,0.0269846686135094,0.0003769362620619604
2020-05-04,Brazil,0.4614439592430851,0.4103740902474529,0.4111775836972341,0.3907379912663757,0.30296652110625943,4588,275,101147,7025,0.047925719271599006,0.003328602705794369
2020-05-04,India,0.4845778798316141,0.4253402808443007,0.4325673702493462,0.40174591539344906,0.3240549029997958,2553,72,42533,1373,0.003112737653857009,0.0001004817153444543
2020-05-04,Nepal,0.469,0.374,0.5379999999999999,0.395,0.297,16,0,75,0,0.00026215787741602515,0.0
2020-05-04,Nigeria,0.513,0.39799999999999996,0.4965000000000001,0.38,0.316,170,2,2558,87,0.0012728673062255955,4.3291421282887735e-05
2020-05-04,Philippines,0.636,0.264,0.37,0.264,0.392,295,4,9223,607,0.008530603185142059,0.0005614307853606451
2020-05-04,Singapore,0.4809698965192851,0.4097902163687681,0.4335399811853242,0.3968899341486361,0.3086199435559735,657,1,18205,18,0.31364445553958475,0.00031011261739700773
2020-05-05,Brazil,0.4726030855539974,0.4057475455820469,0.405042075736325,0.3837503506311354,0.31598316970546986,6633,296,107780,7321,0.051068583577297814,0.003468854150764494
2020-05-05,India,0.4837737578101749,0.4270433501933928,0.4331516215412069,0.3998193989883955,0.3214563522761094,3900,195,46433,1568,0.0033981554905965373,0.00011475260718143069
2020-05-05,Italy,0.331,0.501,0.546,0.451,0.259,1221,195,211938,29079,0.3511259014439904,0.048176306693890635
2020-05-05,Singapore,0.4818342696629215,0.4109719101123584,0.435175093632959,0.3955898876404493,0.3046704119850189,573,0,18778,18,0.32351637386005616,0.00031011261739700773
2020-05-05,Zimbabwe,0.40700000000000003,0.551,0.544,0.51,0.293,0,0,34,4,0.00023215364911737573,2.7312194013808906e-05
2020-05-06,Brazil,0.4615753205128199,0.4141057692307689,0.4206346153846154,0.3927516025641021,0.3036891025641027,6935,600,114715,7921,0.054354542262662064,0.0037531476202985327
2020-05-06,India,0.4855510141884778,0.4234622599979707,0.4358029866919491,0.4004131590532024,0.3234097050557048,2958,126,49391,1694,0.003614633942154365,0.0001239737988299385
2020-05-06,Japan,0.423,0.44,0.47700000000000004,0.435,0.27699999999999997,123,22,15354,543,0.012103077259813176,0.0004280298913689302
2020-05-06,Singapore,0.4780823421774938,0.41180146386093297,0.4404986276303751,0.3999048490393408,0.3061198536139064,632,0,19410,18,0.33440477242644,0.00031011261739700773
2020-05-07,Brazil,0.4602714723926379,0.4102760736196319,0.4096825153374234,0.3890644171779138,0.2998128834355828,10503,615,125218,8536,0.05933109944685541,0.004044548426570922
2020-05-07,Canada,0.53,0.392,0.32899999999999996,0.327,0.42200000000000004,1450,189,63496,4232,0.16972530941269254,0.011312169419089628
2020-05-07,India,0.4800491024973935,0.4272631048387125,0.4419200052029158,0.4070728733090555,0.3200018535379766,3561,89,52952,1783,0.003875242382315764,0.0001304871802324559
